"","Stop_ID","Stop_Name"
"4949",18686,"West Chester Pk & Campus Blvd - FS"
"4950",18688,"West Chester Pk & Tuxedo Av - FS"
"4951",18689,"West Chester & Alice Grim Blvd - FS"
"4952",18690,"West Chester Pk & Crum Creek Rd - FS"
"4953",18691,"West Chester Pk & Rock Ridge Rd - FS"
"4954",18692,"West Chester Pk & Papa Blvd - MBNS"
"4955",18693,"West Chester Pk & Miller Rd - MBFS"
"4956",18694,"West Chester Pk & Sandy Flash Dr"
"4957",18697,"West Chester Pk & Plumsock - FS"
"4958",18698,"West Chester Pk & Delchester Rd"
"4959",18699,"West Chester Pk & Garrett Mill Rd"
"4960",18700,"West Chester Pk & Dutton Mill Rd"
"4961",18701,"West Chester Pk & Stoneham Dr"
"4962",18702,"West Chester Pk & Hunters Run - MBFS"
"4963",18704,"West Chester Pk & Hilltop Rd"
"4964",18705,"West Chester Pk & Woodcrest Rd - FS"
"4965",18706,"West Chester Pk & McDaniel Dr - FS"
"4966",18708,"West Chester Pk & Manley Rd - FS"
"4967",18709,"West Chester Pk & Chester Hollow Rd"
"4968",18710,"West Chester Pk & Waterview Rd"
"4969",18711,"West Chester Pk & Westtown Way"
"4970",18712,"West Chester Pk & Mary Fran Dr - MBFS"
"4971",18713,"West Chester Pk & Ellis Ln - FS"
"4972",18714,"West Chester Pk & Ellis Ln - MBFS"
"4973",18715,"West Chester Pk & Strasburg Rd"
"4974",18716,"West Chester Pk & Kingsway Rd"
"4975",18717,"West Chester Pk & Rolling Rd - FS"
"4976",18718,"West Chester Pk & Spring Ln - MBFS"
"4977",18719,"West Chester Pk & Rose Ln - MBFS"
"4978",18720,"Paoli Pk & Turner Ln"
"4979",18721,"Paoli Pk & Prospect Av"
"4980",18723,"Gay St & Bolmar St"
"4981",18725,"Gay St & Adams St"
"4982",18726,"Gay St & Patton St - FS"
"4983",18727,"Chestnut St & Walnut St"
"4984",18728,"Chestnut St & High St"
"4985",18729,"Chestnut St & Church St"
"4986",18730,"Chestnut St & Darlington St"
"4987",18733,"High St & Union St"
"4988",18734,"High St & Price St"
"4989",18737,"High St & Linden St"
"4990",18738,"High St & Nields St"
"4991",18739,"High St & Price St"
"4992",18740,"High St & Union St"
"4993",18741,"High St & Miner St"
"4994",18742,"High St & Gay St - FS"
"4995",18743,"Market St & Walnut St"
"4996",18744,"Market St & Matlack St"
"4997",18745,"Market St & Adams St"
"4998",18746,"Market St & Bolmar St"
"4999",18747,"Market St & Westtown Rd - MBNS"
"5000",18749,"Paoli Pk & Turner Ln"
"5001",18750,"West Chester Pk & Spring Ln - MBNS"
"5002",18751,"West Chester Pk & Rolling Rd - MBNS"
"5003",18752,"West Chester Pk & Kingsway Rd - FS"
"5004",18753,"West Chester Pk & Glen Av"
"5005",18754,"West Chester Pk & Falcon Ln - MBNS"
"5006",18755,"West Chester Pk & Falcon Ln"
"5007",18756,"West Chester Pk & Mary Fran Dr"
"5008",18757,"West Chester Pk & Westtown Way - FS"
"5009",18758,"West Chester Pk & Waterview Ln"
"5010",18759,"West Chester Pk & Chester Hollow - FS"
"5011",18760,"West Chester Pk & Manley Rd"
"5012",18762,"West Chester Pk & S Chester Rd - FS"
"5013",18763,"West Chester Pk & Woodcrest Rd"
"5014",18764,"West Chester Pk & Hilltop Rd"
"5015",18765,"West Chester Pk & Green Ln"
"5016",18766,"West Chester Pk & Hunters Run - MBNS"
"5017",18767,"West Chester Pk & Stoneham Dr"
"5018",18768,"West Chester Pk & Dutton Mill Rd"
"5019",18769,"West Chester Pk & Street Rd"
"5020",18770,"West Chester Pk & Delchester Rd"
"5021",18772,"West Chester Pk & Plumsock Rd - FS"
"5022",18773,"West Chester Pk & Miller Rd"
"5023",18774,"West Chester Pk & Sandy Flash Dr"
"5024",18775,"West Chester Pk & Miller Rd - MBNS"
"5025",18776,"West Chester Pk & Providence - MBFS"
"5026",18777,"West Chester Pk & Rock Ridge Rd"
"5027",18778,"West Chester Pk & Crum Creek Rd"
"5028",18779,"West Chester Pk & Alice Grim Blvd - FS"
"5029",18780,"West Chester Pk & Tuxedo Av"
"5030",18782,"West Chester Pk & Campus Blvd - FS"
"5031",18783,"West Chester Pk & Campus Blvd - MBFS"
"5032",18784,"West Chester Pk & Boot Rd - MBNS"
"5033",18785,"West Chester Pk & Boot Rd - FS"
"5034",18787,"West Chester Pk & Ellis Av - FS"
"5035",18788,"West Chester Pk & School Ln - FS"
"5036",18789,"West Chester Pk & Bishop Hollow Rd"
"5037",18790,"WestChester Pk & Saint Albans Av - FS"
"5038",18791,"West Chester Pk & Clover Ln - MBNS"
"5039",18792,"West Chester Pk & Bryn Mawr Av"
"5040",18793,"West Chester Pk & Dunwoody Village Rd - FS"
"5041",18794,"West Chester Pk & Valley View - FS"
"5042",18795,"West Chester Pk & Radnor Dr - FS"
"5043",18796,"West Chester Pk & Barren Rd - FS"
"5044",18798,"West Chester Pk & Media Line Rd"
"5045",18799,"West Chester Pk & Latches Ln"
"5046",18800,"West Chester Pk & Hawthorne Rd"
"5047",18801,"West Chester Pk & Rittenhouse Rd"
"5048",18802,"West Chester Pk & Malin Rd"
"5049",18803,"West Chester Pk & Berkley Rd"
"5050",18804,"West Chester Pk & Edgewood Rd"
"5051",18805,"West Chester Pk & Raymond Rd"
"5052",18806,"West Chester Pk & New Ardmore Av"
"5053",18807,"West Chester Pk & Robinson Av"
"5054",18808,"West Chester Pk & Glen Gary Dr"
"5055",18809,"West Chester Pk & Ivy Rock Ln"
"5056",18810,"West Chester Pk & Glendale Rd"
"5057",18811,"West Chester Pk & Washington Av"
"5058",18812,"West Chester Pk & Pinzon Av - FS"
"5059",18813,"West Chester Pk & Manoa Rd - FS"
"5060",18814,"West Chester Pk & Westwood Park - 1 FS"
"5061",18815,"West Chester Pk & Steel Rd"
"5062",18816,"West Chester Pk & Gilmore Rd - FS"
"5063",18817,"West Chester Pk & Darby Rd - MBNS"
"5064",18818,"West Chester Pk & Township Line - FS"
"5065",18819,"West Chester Pk & Brighton Av - FS"
"5066",18820,"West Chester Pk & Linden Av - FS"
"5067",18821,"West Chester Pk & Cloverdale Av"
"5068",18822,"West Chester Pk & S Lynn Blvd"
"5069",18823,"West Chester Pk & Park Av"
"5070",18824,"West Chester Pk & Cedar Ln - FS"
"5071",18825,"West Chester Pk & Carol Blvd - FS"
"5072",18826,"West Chester Pk & Pennock Av"
"5073",18827,"West Chester Pk & Kenmore Rd"
"5074",18828,"West Chester Pk & Berbro Av"
"5075",18829,"West Chester Pk & Elm Av"
"5076",18830,"West Chester Pk & College Av"
"5077",18838,"Moreland Rd & Easton Rd"
"5078",18841,"Green Ln & Ridge Av"
"5079",18847,"West Chester Pike & North Lynn Blvd"
"5080",18853,"Earlington Rd & Covington Rd - FS"
"5081",18854,"Earlington Rd & Saint Albans Rd - FS"
"5082",18855,"Earlington Rd & Devon Rd - FS"
"5083",18856,"Earlington Rd & Sagamore Rd"
"5084",18857,"Earlington Rd & Brookline Blvd"
"5085",18858,"Brookline Blvd & Wexford Rd"
"5086",18859,"Brookline Blvd & Pembroke Rd"
"5087",18860,"Brookline Blvd & Allston Rd"
"5088",18861,"Brookline Blvd & Darby Rd - MBNS"
"5089",18863,"Darby Rd & Mill Rd"
"5090",18864,"Darby Rd & Marthart Av - FS"
"5091",18865,"Darby Rd & Benedict Av - FS"
"5092",18867,"Hathaway Ln & Merwood Ln - SEPTA Private ROW"
"5093",18869,"SEPTA PRW & Belmont Av Sta - FS"
"5094",18871,"County Line Rd & Cricket Av"
"5095",18872,"County Line Rd & Ardmore Av"
"5096",18873,"Ardmore Av & Spring Av"
"5097",18874,"Ardmore Av & Athens Av"
"5098",18875,"Lancaster Av & Greenfield Av"
"5099",18877,"Woodside Av & Montgomery Av"
"5100",18878,"Montgomery Av & Anderson Av"
"5101",18879,"Ardmore Av & School Ln"
"5102",18880,"Coulter Av & Glenn Rd"
"5103",18882,"Llanfair Rd & Montgomery Av"
"5104",18884,"Montgomery Av & Saint Georges Rd"
"5105",18887,"Lancaster Av & Greenfield Av - FS"
"5106",18888,"Lancaster Av & Ardmore Av"
"5107",18889,"Lancaster Av & Cricket Av - MBFS"
"5108",18891,"Rittenhouse Pl & Athens Av"
"5109",18892,"Athens Av & Cricket Av"
"5110",18893,"Cricket Av & School Ln"
"5111",18894,"Cricket Av & Spring Av"
"5112",18895,"Cricket Av & County Line Rd"
"5113",18896,"SEPTA P R W & Belmont Av Station"
"5114",18897,"SEPTA PRW & Merwood Station"
"5115",18898,"Darby Rd & Benedict Av"
"5116",18899,"Darby Rd & Marthart Av - FS"
"5117",18900,"Darby Rd & Mill Rd"
"5118",18903,"Brookline Blvd & Allston Av"
"5119",18904,"Brookline Blvd & Pembroke Rd"
"5120",18905,"Brookline Blvd & Wexford Rd"
"5121",18906,"Brookline Blvd & Earlington Rd"
"5122",18907,"Earlington Rd & Sagamore Rd - FS"
"5123",18908,"Earlington Rd & Devon Rd"
"5124",18909,"Earlington Rd & Saint Albans Rd"
"5125",18910,"Earlington Rd & Covington Rd"
"5126",18912,"Earlington Rd & Township Line Rd"
"5127",18917,"Street Rd & West Chester Pk - FS"
"5128",18918,"Street Rd & Dutton Mill Rd-FS"
"5129",18926,"University & Alumni"
"5130",18927,"University Dr & Alumni Dr"
"5131",18933,"Street Rd & Smedley Rd"
"5132",18935,"Street Rd & Dutton Mill Rd"
"5133",18936,"Street Rd & West Chester Pk"
"5134",18973,"Parx Race Track"
"5135",18975,"State Rd & West Chester Pike - FS"
"5136",18976,"State Rd & Windermere Av - MBFS"
"5137",18977,"State Rd & Township Line Rd - MBNS"
"5138",18978,"Middletown Rd & Pennell Rd - MBNS"
"5139",18981,"Evergreen Dr & Baltimore Pk - MBFS"
"5140",18983,"Pennell Rd & Glenwood Dr"
"5141",18984,"Baltimore Pk & New Middletown Rd - MBNS"
"5142",18985,"State Rd & Memorial Park Dr - MBFS"
"5143",18986,"State Rd & Township Line Rd - MBFS"
"5144",18987,"Front St & Girard Av - FS"
"5145",18988,"Front St & Girard Av"
"5146",18991,"Market St & 63rd St"
"5147",18992,"Market St & 60th St"
"5148",18993,"Market St & 52nd St - FS"
"5149",18994,"Market St & Farragut St - FS"
"5150",18995,"Market St & 34th St - MBNS"
"5151",18996,"Market St & 30th St"
"5152",19003,"Front St & Berks St"
"5153",19004,"Front St & Dauphin St"
"5154",19005,"Kensington Av & Huntingdon St"
"5155",19006,"Kensington Av & Somerset St"
"5156",19007,"Kensington Av & Tioga St"
"5157",19008,"Kensington Av & Torresdale Av"
"5158",19010,"Frankford Av & Orthodox St"
"5159",19011,"Frankford Av & Orthodox St"
"5160",19013,"Kensington Av & Erie Av"
"5161",19014,"Kensington Av & K St"
"5162",19016,"Kensington Av & Huntingdon St"
"5163",19017,"Kensington Av & Front St"
"5164",19018,"Front St & Berks St"
"5165",19025,"Market St & 30th St - FS"
"5166",19026,"Market St & 34th St"
"5167",19027,"Market St & 46th St"
"5168",19028,"Market St & 52nd St"
"5169",19029,"Market St & 60th St - FS"
"5170",19031,"Market St & Millbourne Av"
"5171",19032,"Market St & Millbourne Av"
"5172",19033,"Manayunk Av & Seville St"
"5173",19034,"Manayunk Av & Kingsley St"
"5174",19035,"Manayunk Av & Pensdale St"
"5175",19036,"Manayunk Av & Salaignac St"
"5176",19037,"Manayunk Av & Rector St"
"5177",19038,"Henry Av & Gates St - MBFS"
"5178",19040,"Henry Av & Livezey Ln"
"5179",19042,"Ridge Av & Manatawna Av"
"5180",19043,"Ridge Pk & Manor Rd"
"5181",19044,"Ridge Pk & Joshua Rd"
"5182",19045,"Ridge Pk & Butler Pk - FS"
"5183",19046,"Ridge Pk & Lynda Rd"
"5184",19047,"Metroplex Shop Ctr opposite shelter"
"5185",19048,"Germantown Pk & Crescent Av"
"5186",19049,"Bethlehem Pk & Lynnebrook Ln - MBFS"
"5187",19050,"Bethlehem Pk & Chestnut Hill Av"
"5188",19051,"Bethlehem Pk & Summit St"
"5189",19052,"Bethlehem Pk & Germantown Av - FS"
"5190",19053,"Bethlehem Pk & Newton St"
"5191",19054,"Bethlehem Pk & Lynnebrook Ln - FS"
"5192",19056,"Paper Mill Rd & Biddle Woods Ln"
"5193",19057,"Montgomery Av & Paper Mill Rd - FS"
"5194",19059,"Germantown Av & Hillcrest Av"
"5195",19060,"Nedro Av & 15th St"
"5196",19061,"Nedro Av & 16th St"
"5197",19062,"Stenton Av & Washington Ln - FS"
"5198",19064,"Old York Rd & Grange Av - FS"
"5199",19066,"Stenton Av & Vernon Rd"
"5200",19067,"Stenton Av & Upsal St"
"5201",19068,"Wister St & Sprague St"
"5202",19073,"Market St & 63rd St"
"5203",19074,"Chestnut St & 62nd St - FS"
"5204",19075,"Chestnut St & 61st St"
"5205",19076,"Chestnut St & 59th St"
"5206",19077,"Chestnut St & 58th St"
"5207",19078,"Chestnut St & 57th St"
"5208",19079,"Chestnut St & 56th St"
"5209",19080,"Chestnut St & 55th St"
"5210",19081,"Chestnut St & 54th St"
"5211",19084,"Grant Av & Frankford Av - FS"
"5212",19085,"Swedesford Rd & Valley Forge Rd - MBFS"
"5213",19086,"Swedesford Rd & Contention Ln - MBNS"
"5214",19087,"Swedesford Rd & Contention Ln"
"5215",19088,"Swedesford Rd & Contention Ln - MBFS"
"5216",19089,"Swedesford Rd & Chesterbrook Blvd"
"5217",19093,"Swedesford Rd & Contention Ln - MBNS"
"5218",19094,"Swedesford Rd & Contention Ln - FS"
"5219",19095,"Swedesford Rd & Contention Ln - MBFS"
"5220",19096,"Swedesford Rd & Valley Forge Rd - MBNS"
"5221",19097,"Henderson Rd & South Gulph Rd - MBFS"
"5222",19099,"Duportail Rd & Liberty Ridge Dr"
"5223",19101,"Mall Blvd & Court Blvd - FS"
"5224",19102,"Long Ln & Chestnut St"
"5225",19103,"Long Ln & Walnut St"
"5226",19104,"Long Ln & Pine St"
"5227",19106,"Marshall Rd & Wycombe Av"
"5228",19107,"Marshall Rd & Braddock Av - FS"
"5229",19108,"Marshall Rd & Clearbrook Av"
"5230",19110,"Marshall Rd & Lincoln Av"
"5231",19111,"Marshall Rd & Owen Av- FS"
"5232",19112,"Marshall Rd & Windermere Av"
"5233",19113,"Marshall Rd & Lakeview Av"
"5234",19114,"Marshall Rd & Mansfield Av - FS"
"5235",19115,"Marshall Rd & Shadeland Av"
"5236",19116,"Marshall Rd & Sloan St"
"5237",19117,"Burmont Rd & Plumstead Av"
"5238",19118,"Burmont Rd & Berkley Av"
"5239",19119,"Burmont Rd & Mary St"
"5240",19120,"Chestnut St & 53rd St"
"5241",19121,"Chestnut St & 51st St"
"5242",19122,"Chestnut St & 50th St"
"5243",19123,"Chestnut St & 47th St"
"5244",19124,"Chestnut St & 46th St"
"5245",19127,"Garrett Rd & Burmont Rd - FS"
"5246",19128,"Garrett Rd & Morgan Av"
"5247",19129,"Garrett Rd & Childs Av"
"5248",19130,"Westpark Ln & Bishop Av - FS"
"5249",19131,"Westpark Ln & Grammercy Dr - FS"
"5250",19132,"Westpark Ln & Crestwood Dr"
"5251",19134,"Bishop Av & Shipley Ln"
"5252",19135,"Bishop Av & Delmar Dr"
"5253",19136,"Baltimore Pk & Bishop Av - FS"
"5254",19137,"Baltimore Pk & Delmar Dr - FS"
"5255",19138,"Oak Av & Broadway Av - FS"
"5256",19139,"Oak Av & Bunting Ln"
"5257",19140,"Oak Av & Providence Rd - FS"
"5258",19141,"Oak Av & Green Ln"
"5259",19142,"Oak Av & Magnolia Av"
"5260",19143,"Rively Av & Oak Ln - FS"
"5261",19144,"Rively Av & Madison Av"
"5262",19145,"Beech Av & Madison Av - FS"
"5263",19146,"Beech Av & Maple Av"
"5264",19147,"Beech Av & Ashland Av"
"5265",19148,"Ashland Av & Glenhaven Rd"
"5266",19149,"Chestnut St & 45th St"
"5267",19150,"Ashland Av & Stratford Rd"
"5268",19151,"Ashland Av & Garfield Av"
"5269",19155,"South Av & Academy Av"
"5270",19159,"South Av & Wakefield Dr"
"5271",19160,"South Av & Grand Av - MBFS"
"5272",19161,"South Av & Armstrong Av"
"5273",19162,"South Av & Quaint St - MBFS"
"5274",19163,"South Av & Copper Beech Ln"
"5275",19164,"Franklin Av & South Av - MBFS"
"5276",19165,"Franklin Av & Dale Rd - FS"
"5277",19166,"Franklin Av & Quaint St"
"5278",19168,"Franklin Av & Secane Rd - MBFS"
"5279",19169,"Franklin Av & Amosland Av"
"5280",19170,"Franklin Av & Kedron Av"
"5281",19171,"Woodland Av & School St"
"5282",19173,"Woodland Av & Greenbriar Ln"
"5283",19174,"Baltimore Pk & Thomson Av - FS"
"5284",19177,"Baltimore Pk & Chester Rd - FS"
"5285",19178,"Baltimore Pk & Sproul Rd - MBNS"
"5286",19179,"Sproul Rd & Thomson Av - FS"
"5287",19180,"Sproul Rd & Gleaves Rd - MBFS"
"5288",19181,"Sproul Rd & Kennerly Rd"
"5289",19182,"Sproul Rd & Woodland Av"
"5290",19183,"Sproul Rd & State Rd - MBNS"
"5291",19184,"Sproul Rd & Old Marple Rd - FS"
"5292",19187,"Sproul Rd & Crum Creek Rd - MBNS"
"5293",19188,"Reed Rd & Sproul Rd - MBFS"
"5294",19190,"Parkway Dr & Reed Rd - MBFS"
"5295",19191,"Parkway Dr & Westbourne Dr - MBNS"
"5296",19193,"Parkway Dr & Donna Cir"
"5297",19194,"Long Ln & Bradford Rd"
"5298",19196,"Parkway Dr & Westbourne Dr - MBFS"
"5299",19197,"Parkway Dr & Reed Rd - MBNS"
"5300",19199,"Reed Rd & Sproul Rd - MBNS"
"5301",19203,"Sproul Rd & Old Marple Rd"
"5302",19204,"Sproul Rd & State Rd - MBFS"
"5303",19205,"Sproul Rd & Beatty Rd"
"5304",19206,"Sproul Rd & Kennerly Rd - FS"
"5305",19207,"Sproul Rd & Gleaves Rd"
"5306",19208,"Sproul Rd & Thomson Av"
"5307",19210,"Baltimore Pk & Chester Rd"
"5308",19211,"Baltimore Pk & Riverview Rd - MBFS"
"5309",19212,"Baltimore Pk & Church Rd"
"5310",19213,"Baltimore Pk & Thomson Av"
"5311",19214,"Woodland Av & Greenbriar La - FS"
"5312",19215,"Woodland Av & Eaton Rd - MBFS"
"5313",19216,"Woodland Av & School Ln"
"5314",19217,"Franklin Av & Kedron Av - FS"
"5315",19218,"Franklin Av & Amosland Rd"
"5316",19219,"Franklin Av & Amosland Rd - MBFS"
"5317",19220,"Franklin Av & Quince Ln - FS"
"5318",19221,"Franklin Av & Quaint St - FS"
"5319",19222,"Franklin Av & Dale Rd"
"5320",19223,"Franklin Av & South Av"
"5321",19224,"South Av & Copper Beech Ln - FS"
"5322",19226,"South Av & Armstrong Av"
"5323",19227,"South Av & Grand Av - MBNS"
"5324",19232,"Ashland Av & Academy Av"
"5325",19233,"Ashland Av & Garfield Av"
"5326",19234,"Ashland Av & Stratford Rd"
"5327",19235,"Ashland Av & Glenhaven Rd"
"5328",19236,"Ashland Av & Beech Av"
"5329",19237,"Beech Av & Maple Av"
"5330",19238,"Beech Av & Madison Av"
"5331",19239,"Madison Av & Rively Av"
"5332",19240,"Rively Av & Oak Ln"
"5333",19241,"Oak Av & Magnolia Av - FS"
"5334",19242,"Oak Ln & Maple Av"
"5335",19243,"Oak Av & Providence Rd"
"5336",19244,"Oak Ln & Bunting Ln"
"5337",19245,"Oak Ln & Broadway Av"
"5338",19246,"Baltimore Av & Delmar Dr"
"5339",19247,"Baltimore Av & Bishop Av"
"5340",19248,"Bishop Av & Delmar Dr"
"5341",19250,"Bishop Av & Springfield Rd"
"5342",19252,"Westpark Ln & Crestwood Dr"
"5343",19253,"Westpark Ln & Grammercy Dr"
"5344",19254,"Westpark Ln & Bishop Av"
"5345",19256,"Garrett Rd & Childs Av"
"5346",19257,"Garrett Rd & Morgan Av - FS"
"5347",19258,"Garrett Rd & Burmont Rd"
"5348",19261,"Shadeland Av & Marshall Rd"
"5349",19262,"Marshall Rd & Eldon Av"
"5350",19263,"Marshall Rd & Mansfield Av"
"5351",19264,"Marshall Rd & Ardmore Av"
"5352",19265,"Marshall Rd & Windermere Av"
"5353",19266,"Windemere  Av & Plumstead Av"
"5354",19267,"Plumstead Av & Owen Av"
"5355",19268,"Plumstead Av & Lansdowne Av - FS"
"5356",19269,"Plumstead Av & Highland Av"
"5357",19270,"Plumstead Av & Jackson Av"
"5358",19271,"Plumstead Av & Wabash Av"
"5359",19272,"Plumstead Av & Wycombe Av"
"5360",19274,"Long Ln & Pine St"
"5361",19275,"Long Ln & Locust St"
"5362",19276,"Long Ln & Walnut St"
"5363",19277,"Long Ln & Sansom St"
"5364",19279,"Welsh Rd & Roosevelt Blvd - MBNS"
"5365",19281,"Ridge Av & Cathedral Rd - FS"
"5366",19284,"75th St & Lansdowne Av - FS"
"5367",19285,"75th St & Brockton Rd - FS"
"5368",19286,"75th St & Malvern Av"
"5369",19287,"Woodbine Av & 75th St - FS"
"5370",19288,"Woodbine Av & 76th St"
"5371",19289,"Woodbine Av & 77th St"
"5372",19290,"77th St & Brookhaven Rd"
"5373",19291,"77th St & Sherwood Rd"
"5374",19300,"Lancaster Av & Church Rd"
"5375",19301,"Lancaster Av & Overbrook Av - FS"
"5376",19302,"Lancaster Av & Sherwood Rd"
"5377",19303,"Lancaster Av & Woodbine Av"
"5378",19304,"Lancaster Av & Woodbine Av"
"5379",19305,"Lancaster Av & Sherwood Rd"
"5380",19306,"Lancaster Av & Overbrook Rd"
"5381",19309,"Lancaster Av & Indian Creek Rd"
"5382",19311,"Lancaster Av & Remington Rd"
"5383",19312,"Lancaster Av & Stanford Dr - FS"
"5384",19313,"Wynnewood Rd & Lancaster Av - FS"
"5385",19314,"Williams Rd & Wynnewood Rd"
"5386",19315,"Wynnewood Rd & Penn Rd"
"5387",19316,"Lancaster Av & W Old Wynnewood Rd"
"5388",19318,"Lancaster Av & Chatham Rd - MBNS"
"5389",19319,"Lancaster Av & Argyle Rd"
"5390",19320,"Lancaster Av & Station Av - FS"
"5391",19321,"Lancaster Av & Ardmore Av - FS"
"5392",19323,"Lancaster Av & Wyoming Av"
"5393",19324,"Lancaster Av & College Ln"
"5394",19325,"Lancaster Av & Haverford Sta Rd"
"5395",19327,"Lancaster Av & N Buck Ln"
"5396",19328,"Lancaster Av & Barrett Av"
"5397",19330,"Lancaster Av & Lee Av"
"5398",19334,"Lancaster Av & Warner Av"
"5399",19335,"Lancaster Av & Roberts Rd - FS"
"5400",19336,"Lancaster Av & Montrose Av"
"5401",19337,"Lancaster Av & Airdale Rd - FS"
"5402",19340,"Lancaster Av & Lowrys Ln"
"5403",19341,"Lancaster Av & Black Friar Ln"
"5404",19342,"Lancaster Av & Ithan Av"
"5405",19343,"Lancaster Av & Villanova University"
"5406",19344,"Lancaster Av & Spring Mill Rd"
"5407",19347,"King of Prussia Rd & NHSL Radnor Sta Dr - FS"
"5408",19348,"King of Prussia Rd & Chilton Bldg"
"5409",19350,"Radnor Chester Rd & Radnor Hotel Dr"
"5410",19352,"Lancaster & Saint Davids Square - FS"
"5411",19353,"Lancaster Av & Cambria Ct"
"5412",19354,"Lancaster Av & Chamounix Rd"
"5413",19355,"Lancaster Av & Pembroke Av"
"5414",19356,"Lancaster Av & Aberdeen Av - FS"
"5415",19357,"Lancaster Av & Waynewood Av - FS"
"5416",19359,"Lancaster Av & Strafford Av"
"5417",19360,"Lancaster Av & Eagle Rd"
"5418",19361,"Lancaster Av & Sugartown Rd"
"5419",19362,"Lancaster Av & Conestoga Rd - MBFS"
"5420",19363,"Lancaster Av & Berkley Rd"
"5421",19364,"Lancaster Av & Grove Av"
"5422",19366,"Lancaster Av & Waterloo Rd"
"5423",19368,"Lancaster Av & Lakeside Av"
"5424",19369,"Lancaster Av & Old Lancaster Rd"
"5425",19370,"Lancaster Av & Bridge Av - FS"
"5426",19371,"Lancaster Av & Leopard Rd - FS"
"5427",19372,"Lancaster Av & Manchester Ct"
"5428",19373,"Lancaster Av & Glenn Av"
